"PID","CHOSEN","GENDER","AGE","WORK","GRAD","DIET","STUDENT","MARRIED","DELIV","FACEBOOK","TWITTER","INSTA","INCOME","KIDS","ALONE","REGION","DENSIT","FREQ","SNOB","PRICE_STA","KNOWN_STA","TASTE_STA","AMB_STA","SPEED_STA","MENU_STA","APP_STA","ADV_STA","PRICE_DUN","KNOWN_DUN","TASTE_DUN","AMB_DUN","SPEED_DUN","MENU_DUN","APP_DUN","ADV_DUN","PRICE_PEET","KNOWN_PEET","TASTE_PEET","AMB_PEET","SPEED_PEET","MENU_PEET","APP_PEET","ADV_PEET","PRICE_CAR","KNOWN_CAR","TASTE_CAR","AMB_CAR","SPEED_CAR","MENU_CAR","APP_CAR","ADV_CAR","UNO"
2396,2,2,42,1,2,1,2,2,2,1,2,1,2,1,1,3,2,2,2,5.13,1,5,4,2,3,2,4,2.58,1,4,5,4,3,3,4,5.82,1,4,4,4,2,3,4,4.14,1,4,3,4,1,2,2,1
2397,2,1,57,1,1,1,1,1,1,2,2,2,2,1,2,4,1,2,1,5.84,1,4,2,3,4,4,3,2.41,1,4,4,1,2,3,3,4.52,2,2,4,4,3,1,3,3.92,1,3,4,4,3,4,1,1
2398,1,1,23,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,1,5.66,1,5,4,4,4,3,2,3.54,1,3,2,4,1,3,3,5.31,1,2,4,2,2,4,4,5.21,1,4,3,3,4,3,4,1
2399,2,2,73,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,6.55,1,5,3,2,5,4,3,2.92,1,4,5,5,4,4,2,4.55,2,3,5,3,3,2,4,4.78,1,1,3,3,4,5,3,1
2400,2,2,37,1,2,1,1,1,1,1,2,1,2,1,2,3,3,2,2,5.45,1,2,5,2,3,4,2,3.04,1,4,5,4,4,4,3,5.45,1,4,5,3,3,5,3,4.59,1,3,4,4,5,5,4,1
2401,2,2,45,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,3,6.22,1,2,3,4,5,2,2,2.93,1,3,5,3,4,5,4,5.68,2,5,4,3,4,4,3,4.46,2,4,2,2,5,3,5,1
2402,2,2,70,1,2,2,1,1,1,2,2,1,3,1,2,4,2,2,2,4.94,1,4,5,4,3,3,3,2.91,2,5,4,4,5,2,3,5.6,2,4,4,2,4,3,2,4.11,1,5,1,4,4,3,3,1
2403,2,1,67,1,3,1,1,1,1,1,2,1,1,1,1,3,1,1,3,5.31,1,2,5,1,4,3,2,2.95,1,4,5,4,3,3,3,5.63,1,3,3,5,4,4,3,4,1,5,3,5,2,3,4,1
2404,2,2,27,1,2,1,1,3,1,2,2,1,1,2,2,4,2,1,1,6.3,1,4,2,2,2,4,4,3.41,1,3,3,4,4,2,3,4.48,1,4,4,2,3,4,3,4.27,2,5,1,1,2,1,3,1
2405,2,2,70,1,1,2,1,1,2,1,2,1,2,2,2,3,1,2,2,6.5,1,3,3,2,4,5,5,3.07,1,5,5,3,4,5,3,5.07,1,5,4,4,4,3,1,4.43,2,5,5,4,3,4,1,1
2406,2,1,22,2,2,1,2,2,1,1,1,1,3,2,2,4,1,1,2,5.52,1,4,2,1,2,4,4,3.64,1,4,5,4,4,4,3,5.59,2,2,2,1,4,4,3,4.53,2,5,5,2,1,3,3,1
2407,1,1,30,1,2,1,1,1,2,1,2,1,1,2,2,3,3,1,1,5.3,1,5,5,3,3,4,3,2.56,1,3,3,4,5,3,4,5.15,2,4,3,3,3,4,2,4.3,2,5,4,4,2,3,2,1
2408,2,2,26,1,2,4,1,1,2,1,1,2,3,2,1,2,2,2,4,5.03,1,4,3,4,3,4,5,2.71,1,3,4,5,4,4,3,4.79,1,3,3,2,5,2,4,4.85,2,4,4,4,2,3,4,1
2409,2,2,63,2,3,1,1,1,2,1,2,2,3,1,2,1,2,1,2,5.7,1,3,5,4,4,2,1,2.81,2,5,5,3,2,4,3,4.71,1,4,3,2,4,5,4,5.09,2,2,5,1,4,3,3,1
2410,4,1,46,1,2,1,1,2,2,1,2,1,2,2,2,3,2,2,3,5.37,1,4,3,5,1,1,4,3.01,1,4,5,1,3,3,3,5.38,2,4,5,5,1,3,2,4.84,1,5,5,4,5,5,1,1
2411,2,2,49,2,1,4,1,1,1,1,1,2,2,2,1,3,1,2,1,4.88,2,3,5,3,3,1,4,3.18,1,5,5,4,5,5,2,5.12,1,3,2,4,3,1,5,3.72,2,1,5,3,4,3,2,1
2412,2,2,63,1,3,3,1,2,1,2,2,1,1,1,1,1,2,2,2,5.71,1,4,4,1,3,2,3,2.95,1,3,4,4,4,3,3,4.71,2,3,4,4,4,2,3,3.97,1,3,4,3,1,3,4,1
2413,3,1,72,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,5.84,1,5,1,1,4,3,1,2.92,1,1,4,1,3,2,2,4.52,1,4,4,4,3,2,4,4.77,2,3,4,4,4,3,4,1
2414,1,1,51,2,2,1,1,2,1,1,1,1,3,1,2,2,2,1,3,5.27,1,5,4,3,5,2,3,3.45,1,3,3,1,4,1,2,4.61,2,3,3,3,4,5,3,4.65,2,2,4,3,2,5,4,1
2415,2,2,29,1,3,3,1,1,1,2,2,1,1,1,2,1,2,2,2,5.5,1,4,5,1,4,5,2,2.46,1,5,4,4,4,1,4,5.76,2,5,3,1,3,2,3,5.4,1,5,4,2,1,2,4,1
2416,1,1,47,1,2,1,1,2,1,1,2,1,1,2,2,1,3,1,2,5.98,1,1,3,5,4,1,4,3.55,1,2,3,3,4,4,3,4.3,1,3,4,3,4,5,2,4.83,2,4,5,2,4,2,1,1
2417,2,1,27,1,3,1,1,1,1,2,2,1,3,2,2,3,2,1,1,5.42,1,3,4,3,3,5,3,3.28,1,3,4,2,4,3,2,4.94,2,4,5,3,3,3,2,4.84,1,3,4,5,4,3,5,1
2418,2,1,58,3,2,1,1,2,2,1,2,1,2,2,2,3,3,2,2,6.71,2,4,1,1,4,1,2,2.83,1,3,3,3,5,3,5,6.27,1,2,3,2,4,3,4,3.9,2,2,4,5,5,3,4,1
2419,3,2,27,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,5.78,1,4,2,3,2,3,2,3.28,1,3,2,3,5,3,1,5.44,1,5,4,4,3,3,1,4.89,2,5,4,1,3,4,3,1
2420,1,1,27,2,3,1,1,2,2,1,2,1,3,2,1,1,3,1,3,4.92,1,4,4,1,2,1,3,2.67,1,4,4,4,3,3,4,4.45,2,3,4,5,1,4,3,6,1,3,4,4,3,3,3,1
2421,4,2,42,1,3,1,1,2,2,1,2,1,2,1,1,4,2,1,2,5.49,1,4,4,4,2,5,2,2.99,1,4,2,1,4,1,2,4.51,1,3,1,2,4,4,3,4.27,1,5,4,2,2,4,1,1
2422,1,2,27,1,1,3,1,1,1,2,2,2,2,2,2,3,1,1,3,5.51,1,5,5,3,4,4,4,3.38,2,4,3,2,2,3,3,4.13,2,3,3,5,3,5,3,4.26,2,4,5,5,4,4,2,1
2423,2,1,43,1,3,1,1,2,2,1,1,2,2,1,1,1,3,1,3,5.11,1,1,4,2,3,2,4,3.16,2,3,5,3,4,3,5,5.44,1,5,4,2,3,2,3,4.67,1,3,3,3,1,2,2,1
2424,2,1,24,1,1,1,2,1,1,2,2,2,2,2,1,2,2,1,4,5.98,1,2,2,4,3,4,1,2.61,1,5,5,3,5,3,1,4.74,1,4,5,4,4,1,3,4.4,1,3,4,5,3,3,4,1
2425,2,2,34,1,2,1,1,2,1,1,1,1,2,2,2,4,2,1,2,6.26,1,5,4,4,4,4,3,3.03,1,3,5,3,4,5,4,5.01,1,5,3,5,3,1,3,5.22,1,3,3,3,5,5,3,1
2426,3,1,48,2,2,1,1,1,2,1,2,1,2,1,1,3,2,1,1,5.6,1,4,2,3,3,5,3,2.47,1,5,3,4,4,3,4,4.97,1,2,5,4,3,4,2,4.54,2,5,2,3,1,5,3,1
2427,2,1,66,1,3,1,1,1,2,1,1,1,2,1,2,2,1,1,2,5.36,1,4,5,3,4,1,2,2.66,1,3,3,3,4,5,2,4.47,2,2,5,3,4,2,3,4.46,1,4,4,3,3,5,2,1
2428,2,2,58,1,1,1,1,3,2,1,1,1,2,1,2,3,2,2,3,4.82,1,4,5,5,3,3,3,2.38,1,5,5,3,3,4,1,5.12,2,3,4,2,3,4,3,4.87,1,4,5,4,5,5,3,1
2429,2,1,49,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,5.39,1,3,5,2,5,3,4,2.8,2,4,5,3,5,2,4,4.74,2,5,4,2,3,4,3,4.13,1,5,5,3,2,3,3,1
2430,4,2,40,2,2,2,1,3,1,2,2,1,3,2,2,2,2,1,1,5.21,1,4,2,2,3,4,2,3.99,1,2,4,3,4,5,2,4.88,2,2,4,4,4,4,2,4.25,1,4,4,5,3,4,4,1
2431,3,2,55,2,2,1,1,2,1,1,1,1,1,1,2,3,1,1,2,6.06,1,3,5,3,1,3,4,2.84,1,4,5,2,4,5,3,5.51,1,3,4,4,5,4,3,4.34,1,3,4,1,1,4,2,1
2432,1,1,52,1,3,1,1,3,2,2,2,2,1,1,2,2,2,1,4,5.58,1,1,5,3,3,5,3,3.9,1,3,4,5,3,4,3,4.58,1,4,3,4,1,2,2,4.21,2,3,5,4,3,5,2,1
2433,1,1,21,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,5.85,1,5,4,3,4,3,1,3.21,1,2,3,4,3,3,3,4.31,1,3,4,1,3,1,1,4.43,2,4,4,3,4,4,4,1
2434,3,2,56,1,3,3,1,1,2,1,2,2,1,1,2,1,2,2,2,5.62,1,1,3,5,2,1,4,3.24,1,1,4,1,2,1,4,5.58,1,3,4,4,3,5,3,4.14,2,4,3,4,3,5,5,1
2435,2,1,21,2,2,3,3,1,1,1,2,1,2,2,2,2,3,2,1,5.66,1,2,3,5,4,4,4,3.29,1,4,4,5,4,4,2,5.26,1,5,4,4,4,3,5,4.81,2,5,4,4,4,3,2,1
2436,4,1,53,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,3,5.29,1,3,2,1,5,4,4,2.49,1,3,4,3,3,3,4,3.74,1,3,3,4,3,4,4,4.51,2,4,4,3,4,3,4,1
2437,2,1,40,2,1,1,1,1,1,2,2,1,2,2,1,4,2,1,1,5.74,1,5,3,1,4,3,2,3.05,1,4,4,4,2,3,2,4.86,1,3,3,4,5,3,5,4.16,1,3,5,1,2,4,2,1
2438,3,2,62,2,1,1,1,1,2,1,2,1,1,1,1,4,1,2,2,6.17,1,5,4,4,2,3,1,3.29,1,3,4,4,3,3,3,3.96,2,5,5,2,5,4,2,4.25,2,3,5,4,3,2,1,1
2439,2,1,50,1,1,4,1,2,1,2,2,1,2,1,2,4,1,1,3,4.86,1,3,4,1,5,4,5,2.78,1,5,5,3,4,5,5,5.13,2,2,4,2,2,4,3,4.37,2,5,5,3,4,2,3,1
2440,2,2,24,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,5.58,1,5,1,3,3,3,4,3.07,1,5,5,3,3,2,4,6.41,2,4,5,4,1,3,3,5.36,1,4,3,3,3,5,3,1
2441,2,2,35,2,1,1,1,2,1,2,2,2,2,2,2,2,3,2,3,6.13,1,4,4,4,5,2,2,2.89,1,4,2,3,3,3,3,4.29,2,4,3,4,2,4,2,5.12,2,3,5,4,5,5,2,1
2442,2,1,57,1,2,4,1,1,2,1,2,1,1,1,2,4,2,2,3,6.14,1,4,4,3,4,5,3,2.67,1,2,5,4,3,1,1,5.09,1,5,2,4,4,3,4,4.65,1,3,3,4,4,3,5,1
2443,1,1,63,1,1,1,1,3,1,2,2,2,2,1,2,4,3,1,2,5.12,1,3,4,3,2,5,4,3.3,1,4,3,2,3,3,5,4.96,2,5,5,3,4,4,2,4.49,1,3,4,2,4,1,4,1
2444,2,1,54,1,3,1,1,2,2,1,2,2,2,2,2,2,2,2,3,5.44,1,4,4,3,3,3,2,3.14,1,5,4,2,1,3,4,5.16,1,4,2,4,2,2,3,5.28,1,5,1,1,4,3,3,1
2445,1,1,18,2,3,1,2,2,1,1,2,2,3,2,2,4,1,1,2,5.21,2,5,5,3,2,1,3,2.13,1,2,2,2,3,3,4,4.75,1,2,4,3,4,1,4,4.67,2,3,3,1,5,4,3,1
2446,2,2,52,1,2,1,1,2,2,1,2,2,1,1,1,4,3,1,4,5.28,1,4,4,1,4,2,1,3.44,1,4,1,5,2,1,3,4.4,1,5,4,3,4,4,1,4.85,1,3,4,1,4,3,3,1
2447,2,1,24,1,2,1,2,2,1,1,2,1,1,2,1,3,1,1,3,6.09,1,2,5,4,5,1,3,3.4,1,4,4,1,3,2,4,5.51,2,3,3,3,4,1,1,4.22,1,4,5,2,4,4,2,1
2448,3,1,18,1,1,2,2,2,1,2,1,1,3,2,1,2,2,1,2,4.72,1,4,2,2,2,3,5,3.86,1,5,1,2,4,2,4,4.37,2,3,3,5,5,5,3,3.66,1,3,4,3,4,4,2,1
2449,2,1,46,3,2,1,1,2,2,2,1,1,3,1,1,2,1,2,3,6.76,1,4,4,2,4,3,1,4.22,1,4,2,5,2,3,4,5.04,2,5,4,4,5,3,5,4.24,2,4,3,3,4,4,3,1
2450,2,2,47,1,2,1,2,2,1,1,1,2,2,1,2,1,1,1,3,5.6,1,5,5,4,3,2,5,2.97,1,4,5,3,3,1,3,5.16,2,1,1,4,4,4,3,3.72,1,2,3,5,5,4,5,1
2451,2,2,24,1,2,1,2,1,1,1,2,2,2,2,1,1,2,1,2,5.32,1,3,4,4,3,3,3,3.51,1,4,1,5,3,2,4,4.75,1,4,2,4,3,5,3,4.04,2,4,4,4,3,4,3,1
2452,2,1,57,1,2,4,1,1,1,1,2,1,3,2,1,4,1,1,2,6.08,1,3,4,4,3,5,2,2.26,1,4,4,4,4,3,3,4.44,1,5,3,5,3,4,1,3.88,2,4,3,4,4,5,2,1
2453,2,1,65,1,2,1,1,1,1,1,2,1,2,1,2,4,2,1,4,5.92,1,4,5,2,4,2,2,2.69,1,5,3,5,5,4,4,4.64,2,4,3,5,3,3,3,4.77,2,4,3,3,3,5,4,1
2454,2,2,30,1,1,2,1,1,1,1,2,1,1,1,1,2,3,1,1,5.69,1,3,5,3,5,3,3,3.02,1,5,1,2,3,5,2,4.39,1,4,4,2,4,4,3,4.13,1,5,4,5,4,2,4,1
2455,3,2,19,3,2,4,2,2,1,1,2,1,2,2,1,3,1,2,3,5.36,1,3,5,1,4,4,1,3.61,1,3,2,3,3,5,2,5.37,1,3,4,5,4,4,2,3.65,1,5,4,3,3,5,4,1
2456,4,2,39,2,1,1,2,2,2,1,2,1,2,1,1,2,2,1,2,5.85,1,1,4,3,4,5,3,2.9,1,3,5,4,3,2,3,4.86,1,4,1,2,2,1,2,4.68,2,4,4,4,4,4,3,1
2457,2,2,30,1,2,3,1,2,1,2,2,1,1,2,1,2,1,1,3,5.37,1,2,1,3,4,1,1,3.42,1,3,5,5,3,3,3,3.93,2,4,5,3,4,4,3,4.77,2,4,1,2,3,3,3,1
2458,2,1,74,1,3,1,1,2,2,2,2,1,3,1,2,2,2,2,3,5.04,1,4,4,4,3,4,5,3.51,1,4,5,4,5,5,4,5.42,1,4,2,3,3,3,2,5.76,1,4,2,5,1,5,4,1
2459,2,2,33,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,3,5.31,1,4,4,2,4,4,1,3.21,1,4,1,5,4,1,2,4.64,1,3,5,5,3,4,3,5.2,1,4,4,2,5,2,3,1
2460,1,1,62,2,3,1,1,2,2,2,1,2,1,2,2,4,2,2,1,5.98,1,5,3,3,5,4,3,3.84,1,4,5,1,4,2,4,4.75,2,3,5,4,4,3,3,4.04,1,3,3,4,2,3,2,1
2461,4,1,56,1,1,1,1,3,1,1,2,2,2,1,2,1,2,2,2,5.13,1,3,3,3,4,1,4,3.17,1,5,2,4,3,3,3,4.2,1,4,4,3,3,3,4,3.92,2,5,4,4,1,5,2,1
2462,2,2,46,1,2,1,1,2,1,2,2,2,2,1,1,2,2,1,2,5.55,1,2,1,4,4,2,3,2.74,1,5,5,1,3,4,2,4.31,1,4,4,1,2,3,3,5.06,1,4,3,1,3,4,3,1
2463,3,2,18,2,2,1,3,2,1,1,2,2,2,2,2,4,1,1,3,5.72,1,5,4,2,3,3,4,2.97,1,2,3,4,2,4,5,5.19,1,3,3,4,4,5,3,4.09,1,3,5,1,5,3,2,1
2464,2,1,56,2,2,1,1,3,1,1,2,2,2,1,2,4,1,2,4,5.01,1,4,4,3,3,4,1,2.58,1,3,4,1,2,4,3,4.92,2,3,4,3,4,3,1,3.98,1,3,4,3,4,5,5,1
2465,1,1,31,1,1,1,1,2,2,1,1,1,3,2,2,4,2,1,1,6.01,1,3,3,3,3,1,3,3.69,2,3,4,3,3,3,3,4.26,1,4,4,2,4,5,4,4.34,1,4,5,3,3,5,4,1
2466,4,1,72,2,2,1,1,1,2,1,2,2,1,2,2,3,1,1,3,4.92,2,4,4,3,4,5,3,4.01,1,5,3,1,3,5,4,4.6,1,5,4,3,3,5,3,3.55,1,4,4,3,2,4,5,1
2467,1,1,50,1,2,1,1,1,1,1,1,1,3,2,2,2,2,1,1,5.76,1,4,5,3,4,4,3,3.5,1,4,5,3,3,4,2,5.54,1,5,4,1,3,5,4,4.19,2,4,4,3,4,3,4,1
2468,1,1,51,1,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,5.48,1,4,5,3,2,2,3,3.86,1,3,2,3,5,3,3,4.84,1,5,2,2,3,3,4,5.27,1,3,2,5,3,4,3,1
2469,2,1,30,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,1,5.17,1,4,3,3,3,3,4,2.74,1,2,5,4,4,4,3,5.21,1,5,2,3,3,3,2,4.97,2,3,1,4,4,5,3,1
2470,1,1,65,2,2,1,1,3,1,1,2,1,1,1,1,2,2,1,1,5,1,5,5,4,3,2,3,2.73,1,4,3,3,1,3,5,4.68,1,4,4,1,4,3,2,3.85,1,3,4,4,4,2,5,1
2471,4,1,62,1,1,1,1,2,1,1,2,1,1,1,2,4,1,1,4,4.71,1,5,2,2,3,4,1,2.72,1,1,2,3,4,1,2,5.2,2,2,4,4,4,3,3,3.28,1,4,4,4,1,5,4,1
2472,2,1,20,2,3,2,2,3,1,2,1,1,2,2,1,3,3,1,3,5.01,1,3,3,3,4,4,1,3.5,1,3,3,3,3,5,2,5.31,2,3,5,3,1,4,4,4.27,1,5,4,2,5,4,3,1
2473,2,1,44,1,1,1,1,2,1,1,2,2,1,1,2,3,2,1,2,5,1,5,5,1,5,2,3,3.33,1,5,4,5,3,3,4,5.47,1,4,5,3,3,3,4,3.74,2,5,4,2,2,3,3,1
2474,4,2,41,1,1,1,1,2,2,1,2,1,3,2,1,4,1,2,3,5.09,1,5,4,3,5,3,4,2.83,1,4,4,1,4,1,2,4.98,1,3,3,3,5,3,5,4.86,2,5,5,4,5,3,5,1
2475,4,1,34,2,2,2,1,2,1,1,2,1,1,1,2,4,2,1,2,5.8,2,1,5,2,1,2,3,2.83,1,1,2,3,5,1,3,5.36,1,3,3,3,4,2,4,4.06,1,3,3,3,2,2,3,1
2476,2,1,36,1,2,2,1,2,1,1,1,1,3,1,2,1,2,2,3,6.67,1,3,4,3,4,3,4,3.58,1,3,4,5,4,3,3,5.16,2,3,5,4,3,5,1,4.52,1,2,5,4,3,4,3,1
2477,2,2,42,1,2,4,2,2,1,1,1,1,1,1,1,3,1,1,2,5.85,1,2,4,3,4,3,5,3.66,1,3,4,3,3,4,3,5.55,2,4,5,4,3,3,3,4.41,1,3,3,2,3,3,3,1
2478,2,1,37,3,2,1,1,2,2,1,2,1,1,1,2,4,1,1,2,5.17,1,3,2,4,4,3,4,2.92,1,4,5,2,4,2,2,5.51,1,4,3,4,3,3,2,4.48,2,4,5,2,1,5,5,1
2479,2,2,69,3,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,5.61,1,3,4,4,3,4,1,2.26,1,3,4,3,3,4,2,4.01,2,4,4,4,4,5,3,3.62,1,3,2,3,2,4,3,1
2480,4,1,73,1,2,1,1,1,1,1,1,1,3,2,2,2,1,1,2,5.49,1,1,3,3,3,5,2,2.69,1,3,3,4,4,1,3,5.42,1,4,3,4,5,2,2,3.92,2,2,5,5,4,2,4,1
2481,1,1,52,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,5.7,1,5,4,4,3,5,1,2.68,1,4,2,5,3,1,5,5.03,1,5,2,1,3,4,3,4.55,1,5,4,3,5,5,5,1
2482,1,1,31,2,2,1,1,1,1,1,2,2,2,1,2,2,2,1,2,5.31,1,2,5,5,1,5,4,2.57,1,3,2,3,2,4,2,5.64,2,3,5,1,4,4,3,5.15,1,4,5,2,3,4,1,1
2483,2,2,28,1,2,4,1,1,2,1,2,2,3,2,2,2,2,2,3,5.83,1,4,4,4,3,3,3,2.35,1,4,4,5,3,4,5,5.1,2,2,4,3,3,2,3,3.33,1,5,1,2,5,2,2,1
2484,2,1,21,3,3,4,2,2,2,2,2,1,2,2,1,4,2,2,3,5.77,1,3,4,4,4,4,4,3.22,1,5,3,4,5,4,5,4.44,1,4,4,2,1,2,1,4.34,1,4,4,2,1,3,3,1
2485,3,2,38,1,3,1,1,3,1,2,2,1,1,1,2,3,1,1,3,5.4,1,5,3,4,3,2,4,3.55,1,2,3,5,5,3,3,4.41,2,4,1,3,3,4,4,4.47,2,3,1,5,4,4,3,1
2486,2,1,35,1,3,1,1,1,2,1,2,2,3,2,2,1,2,2,3,6.23,1,3,3,3,4,1,2,3.95,1,5,5,4,4,5,4,4.86,1,3,4,2,3,4,4,4.57,2,2,4,4,3,5,2,1
2487,2,1,69,3,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,5.39,1,4,4,1,4,4,5,3.09,1,5,3,2,3,4,3,5.28,1,3,4,4,3,2,5,4.9,2,1,4,5,4,4,4,1
2488,2,2,72,1,1,1,1,1,1,2,2,1,2,2,2,3,3,2,3,5.31,1,3,3,4,1,5,3,2.67,1,4,3,3,3,1,3,5.81,1,3,1,3,3,4,3,5.34,2,5,5,3,4,4,3,1
2489,1,1,63,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,4,5.28,1,5,3,3,4,3,2,3.63,1,4,5,3,3,1,2,4.33,1,4,4,3,3,5,2,4.42,1,4,5,2,3,4,3,1
2490,2,2,62,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,5.46,1,4,4,2,3,4,4,3.13,1,5,5,3,4,2,3,6.51,2,3,4,2,3,1,4,5.1,1,3,2,2,4,1,2,1
2491,2,2,39,2,2,1,1,2,2,1,2,1,1,1,2,3,2,2,2,5.55,1,4,4,2,4,2,3,4.22,1,4,5,2,4,4,3,5.15,1,3,1,4,4,3,3,4,1,2,5,5,3,5,1,1
2492,2,1,53,2,1,1,1,2,1,1,2,1,3,1,2,1,3,1,3,4.54,1,4,4,3,5,2,4,3.13,1,4,4,5,4,4,1,4.33,1,4,2,3,5,5,3,4.43,2,4,5,3,3,4,2,1
2493,2,2,74,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,6.42,1,4,1,2,3,4,3,3.45,2,5,4,3,3,4,4,4.88,2,5,3,4,3,4,4,4.98,1,4,5,2,4,5,4,1
2494,4,2,56,1,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,5.24,1,5,5,1,3,2,3,2.54,1,2,2,4,1,5,3,5.95,2,2,4,1,4,3,2,5.03,1,5,5,5,5,5,3,1
2495,3,2,73,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,4,6.29,1,1,3,2,2,5,3,3.4,1,2,3,4,4,3,2,5.45,2,5,4,4,4,4,1,4.28,1,4,4,3,3,4,3,1
2496,3,2,20,1,3,1,2,1,1,2,2,1,2,2,2,1,1,1,3,5.39,2,3,3,4,3,5,5,3.37,1,2,4,1,1,1,2,4.99,2,3,5,3,5,4,2,4.73,1,2,4,3,4,3,2,1
2497,4,2,47,3,1,1,3,2,1,1,1,2,1,1,2,1,2,1,2,5.59,1,3,3,3,3,4,1,3.72,1,2,4,3,3,5,2,4.56,2,4,3,3,4,2,2,3.06,1,4,4,5,5,3,4,1
2498,2,1,57,1,3,1,1,2,1,2,1,1,1,2,2,1,3,1,3,5.8,1,2,3,4,4,2,3,2.57,2,4,4,3,3,3,3,5.15,1,4,3,4,3,4,4,4.28,2,3,3,2,2,4,1,1
2499,3,2,72,1,3,1,1,2,1,2,1,1,2,1,2,4,1,1,4,5.84,1,3,4,2,5,4,4,2.8,1,2,5,2,2,3,2,5.24,1,3,3,4,5,5,3,4.57,1,4,4,1,4,2,3,1
2500,2,1,40,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,3,5.49,1,3,4,2,5,4,2,2.7,1,5,5,5,2,4,4,5.33,1,2,3,2,3,2,3,3.24,1,3,4,3,4,3,1,1
2501,2,2,51,1,2,2,1,1,1,1,2,1,1,1,1,4,1,1,1,5.2,2,4,4,3,4,3,3,2.86,2,4,5,3,4,3,2,4.19,1,4,4,2,4,3,5,4.86,1,4,4,5,2,5,3,1
2502,3,2,34,2,2,1,1,3,1,2,2,2,2,1,1,2,2,1,2,6.22,1,4,5,2,2,1,5,2.7,1,4,4,3,3,3,1,4.3,1,4,5,3,5,2,3,4.85,1,3,4,4,3,2,3,1
2503,2,2,28,2,3,4,1,2,2,1,2,1,1,2,1,2,1,2,2,5.87,1,4,5,2,5,2,5,2.75,1,3,4,5,3,3,4,4.25,1,4,4,5,5,5,1,4.37,1,1,4,4,3,3,1,1
2504,4,1,24,1,3,1,2,1,1,1,2,2,1,2,2,4,1,1,2,5.72,1,2,3,1,4,4,3,3.24,1,2,4,4,5,5,2,4.97,1,2,3,5,4,4,1,4.82,2,4,3,4,5,4,2,1
2505,2,2,45,3,2,1,1,1,1,1,2,2,2,2,1,3,3,1,1,5.45,1,4,4,2,2,3,3,2.55,1,5,4,1,4,5,3,5.85,2,2,3,3,4,3,3,4.32,2,4,4,4,4,5,2,1
2506,2,1,70,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,1,5.53,2,3,4,2,2,4,3,2.65,1,4,2,4,5,1,2,5.98,1,3,3,1,3,4,3,4.69,1,3,5,3,3,5,3,1
2507,2,2,66,2,2,1,1,2,1,1,2,2,2,1,1,4,3,1,2,5.14,1,5,4,3,3,4,3,3.34,1,3,4,3,3,3,5,5.12,2,2,3,3,1,4,3,4.87,1,3,5,2,2,3,1,1
2508,2,2,51,1,1,4,1,2,1,1,1,2,2,1,2,3,2,1,1,5.88,1,4,4,3,4,2,1,2.55,2,4,4,1,5,2,1,4.6,2,3,5,4,4,5,2,4.45,1,4,1,4,3,4,3,1
2509,2,2,70,3,1,4,1,2,1,1,1,1,3,2,1,1,2,1,3,6.29,1,3,5,4,4,3,3,4.01,1,3,4,3,3,5,2,4.66,2,5,5,1,4,5,2,4.8,1,4,4,2,4,3,3,1
2510,1,1,23,1,2,1,2,1,2,1,2,2,2,2,2,3,2,2,4,6.18,1,4,4,5,5,3,2,2.37,2,4,4,3,3,1,3,4.63,1,3,4,1,5,4,4,4.27,2,2,4,5,4,4,2,1
2511,2,1,71,1,3,1,1,2,1,2,1,1,2,1,1,1,1,2,2,5.64,1,4,2,4,4,4,2,3.06,1,3,5,5,5,4,4,4.53,1,4,5,4,4,5,2,4.56,2,1,5,3,3,4,4,1
2512,3,1,29,2,1,1,1,2,2,1,1,2,1,1,1,3,1,1,2,5.84,1,4,2,4,3,2,3,3.37,2,3,1,1,4,3,3,5.14,1,5,4,5,5,5,3,5.19,1,3,2,2,3,1,5,1
2513,1,1,30,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,3,5.13,1,4,4,4,2,3,3,3.5,1,3,5,4,4,2,2,5.26,1,3,3,4,3,5,4,3.65,1,5,2,1,4,3,2,1
